Customer_ID,Income,Age,Marital_Status,Education_Level,Kidhome,Teenhome,Customer_Join_Date,Customer_Names,ROI,Impressions,CPC,CAC,Clicks
239,102692,46,Divorced,Graduation,0,0,2018-01-04 10:59:23,Naveed Akhtar,4,1200,1.913978495,59.33333333,180
240,26490,62,Together,2n Cycle,0,0,2017-06-23 10:59:23,Asma Zafar,0,4200,3.303571429,52.85714286,105
241,75702,53,Together,Graduation,1,1,2017-05-30 10:59:23,Ali Khan,0,5600,15.21088435,319.4285714,140
242,30899,46,Single,PhD,1,0,2017-07-14 10:59:23,Ayesha Malik,0,2400,2.666666667,16,20
243,63342,59,Together,PhD,0,1,2017-07-17 10:59:23,Hassan Raza,1,3600,4.347560976,178.25,240
244,45989,56,Single,Graduation,0,1,2017-07-23 10:59:23,Fatima Javed,0,2100,5.535714286,88.57142857,105
245,18701,56,Single,Graduation,1,1,2018-03-05 10:59:23,Zain Ahmed,0,3000,0.878787879,9.666666667,60
246,40737,63,Single,PhD,2,1,2018-09-08 10:59:23,Sana Tariq,0,3200,1.25,7.5,20
247,15287,41,Divorced,Graduation,1,0,2017-07-11 10:59:23,Umar Farooq,1,4900,0.428571429,2.571428571,35
248,69674,52,Divorced,PhD,0,2,2018-02-20 10:59:23,Nadia Iqbal,0,3000,5.366013072,273.6666667,300
249,44159,50,Married,Master,1,0,2019-03-18 10:59:23,Bilal Hussain,0,3500,3.646258503,76.57142857,140
250,37717,42,Married,PhD,1,0,2017-08-24 10:59:23,Hina Shah,0,5400,1.111111111,6.666666667,30
251,43776,68,Together,Master,1,1,2017-11-04 10:59:23,Kamran Aslam,0,4800,3.256410256,84.66666667,150
252,38179,54,Married,Master,1,1,2017-12-13 10:59:23,Rabia Noor,0,4200,1.416666667,22.66666667,90
253,80124,57,Married,Graduation,0,0,2019-03-27 10:59:23,Tariq Mehmood,1,600,12.625,202,90
254,38097,50,Married,PhD,1,1,2017-07-16 10:59:23,Saima Gul,1,4200,1.197916667,19.16666667,90
255,72940,50,Married,Graduation,0,0,2018-03-20 10:59:23,Shahzad Anwar,0,700,15.44642857,247.1428571,105
256,22070,50,Together,Graduation,1,0,2018-07-05 10:59:23,Mariam Yousaf,0,4200,1.194805195,13.14285714,70
257,69267,67,Single,Graduation,0,0,2017-06-23 10:59:23,Imran Qureshi,0,4900,26.58928571,425.4285714,105
258,31788,37,Single,Master,1,0,2018-12-19 10:59:23,Bushra Ansari,0,3000,1.125,18,90
259,61905,45,Together,PhD,0,1,2018-11-05 10:59:23,Naveed Akhtar,0,3000,3.46031746,72.66666667,120
260,29315,60,Married,Graduation,1,1,2019-01-05 10:59:23,Asma Zafar,0,4200,1.142857143,12.57142857,70
261,33378,57,Divorced,Graduation,1,1,2017-11-07 10:59:23,Ali Khan,0,4900,2.311688312,25.42857143,70
262,66313,57,Together,PhD,0,1,2018-06-17 10:59:23,Ayesha Malik,0,2400,8.166666667,253.1666667,180
263,60714,64,Single,Graduation,0,0,2017-10-18 10:59:23,Hassan Raza,0,3000,6.611111111,238,210
264,77882,39,Together,Master,0,0,2019-01-29 10:59:23,Fatima Javed,0,700,14.33928571,229.4285714,105
265,69867,34,Single,PhD,0,0,2018-01-01 10:59:23,Zain Ahmed,1,600,9.072916667,145.1666667,90
266,63841,52,Divorced,Master,0,1,2018-01-20 10:59:23,Sana Tariq,0,4200,4.826086957,222,315
267,24480,39,Married,Basic,1,0,2017-11-12 10:59:23,Umar Farooq,0,4900,1.517857143,24.28571429,105
268,51369,44,Together,Graduation,0,1,2017-07-26 10:59:23,Nadia Iqbal,0,4800,3.203252033,131.3333333,240
269,37760,74,Together,Graduation,0,0,2017-06-01 10:59:23,Bilal Hussain,0,4900,3.931972789,82.57142857,140
270,65640,46,Together,PhD,0,1,2018-11-30 10:59:23,Hina Shah,0,1400,4.340659341,112.8571429,175
271,44319,45,Married,Master,1,1,2019-01-16 10:59:23,Kamran Aslam,0,2000,1.545454545,17,40
272,30631,46,Married,Graduation,1,0,2018-04-12 10:59:23,Rabia Noor,0,4200,0.833333333,13.33333333,90
273,75278,68,Together,Graduation,0,0,2017-10-30 10:59:23,Tariq Mehmood,0,1800,8.806451613,273,180
274,50898,64,Together,Master,1,1,2017-10-09 10:59:23,Saima Gul,0,3500,6.67281106,206.8571429,210
275,79946,54,Widow,Graduation,0,0,2019-02-10 10:59:23,Shahzad Anwar,0,2100,15.93406593,414.2857143,175
276,35416,71,Divorced,Master,0,0,2018-03-14 10:59:23,Mariam Yousaf,0,4800,3.125,112.5,210
277,32414,36,Together,2n Cycle,0,0,2018-04-04 10:59:23,Imran Qureshi,1,4200,1.111111111,6.666666667,30
278,38361,51,Together,Graduation,1,0,2018-09-27 10:59:23,Bushra Ansari,0,4200,2.5625,41,90
279,82497,40,Married,Graduation,0,0,2017-08-01 10:59:23,Naveed Akhtar,1,2800,22.28571429,245.1428571,70
280,16626,49,Together,Graduation,2,0,2018-10-16 10:59:23,Asma Zafar,0,6300,0.982142857,15.71428571,105
281,29672,55,Together,Graduation,1,1,2017-12-11 10:59:23,Ali Khan,0,3000,5,5,0
282,55951,68,Together,Master,0,1,2017-05-24 10:59:23,Ayesha Malik,2,4000,11.11666667,177.8666667,75
283,35388,32,Divorced,2n Cycle,1,0,2017-12-06 10:59:23,Hassan Raza,0,4200,1.222222222,7.333333333,30
284,42386,34,Together,Master,1,0,2017-10-14 10:59:23,Fatima Javed,0,4000,2.175,34.8,75
285,68627,38,Single,Graduation,0,0,2017-10-13 10:59:23,Zain Ahmed,0,700,20.44155844,224.8571429,70
286,57912,55,Divorced,PhD,0,1,2018-12-16 10:59:23,Sana Tariq,1,2000,5.37195122,220.25,160
287,35246,62,Divorced,Graduation,1,1,2019-01-15 10:59:23,Umar Farooq,0,2500,1.275,20.4,75
288,58821,64,Together,2n Cycle,0,1,2018-07-13 10:59:23,Nadia Iqbal,0,3600,5.072463768,233.3333333,270
289,46377,42,Married,PhD,1,0,2018-11-30 10:59:23,Bilal Hussain,0,2000,3.272727273,36,50
290,39747,32,Single,Graduation,1,0,2019-01-12 10:59:23,Hina Shah,0,5600,2.428571429,63.14285714,175
291,23976,36,Together,Graduation,1,0,2018-09-27 10:59:23,Kamran Aslam,0,4900,0.732142857,11.71428571,105
292,80950,59,Married,Master,0,0,2017-12-27 10:59:23,Rabia Noor,1,1200,5.787634409,179.4166667,180
293,27038,54,Widow,Graduation,0,0,2017-06-19 10:59:23,Tariq Mehmood,0,6300,1.642857143,26.28571429,105
294,77457,73,Single,Graduation,0,0,2018-12-04 10:59:23,Saima Gul,1,600,17.28030303,190.0833333,60
295,64100,56,Married,Master,0,1,2018-06-11 10:59:23,Shahzad Anwar,1,2800,3.268292683,134,160
296,42670,28,Together,Master,0,0,2018-01-26 10:59:23,Mariam Yousaf,0,2800,3.074829932,64.57142857,140
297,12571,44,Divorced,Graduation,1,0,2018-10-19 10:59:23,Imran Qureshi,0,4200,0.642857143,10.28571429,105
298,22574,53,Married,Graduation,2,1,2018-07-29 10:59:23,Bushra Ansari,0,2800,1.545454545,17,40
299,70893,44,Single,Master,0,0,2017-11-07 10:59:23,Naveed Akhtar,0,1800,15.82795699,490.6666667,180
300,54198,54,Married,Graduation,1,1,2018-09-17 10:59:23,Asma Zafar,0,2400,4.541666667,72.66666667,90
301,28839,64,Together,Master,1,1,2018-12-10 10:59:23,Ali Khan,0,2000,1.409090909,15.5,40
302,40321,48,Married,Graduation,1,1,2018-04-29 10:59:23,Ayesha Malik,0,4200,1.5625,25,90
303,66503,35,Single,Graduation,1,0,2017-05-15 10:59:23,Hassan Raza,0,2100,4.775510204,100.2857143,140
304,30833,69,Married,Graduation,1,1,2018-04-16 10:59:23,Fatima Javed,0,3000,1.222222222,7.333333333,30
305,64795,49,Married,Graduation,0,1,2017-10-18 10:59:23,Zain Ahmed,0,1400,10.76785714,172.2857143,105
306,34421,46,Married,Graduation,1,0,2018-04-01 10:59:23,Sana Tariq,0,4200,1.083333333,6.5,30
307,47025,55,Divorced,PhD,1,1,2018-11-10 10:59:23,Umar Farooq,0,2800,1.583333333,9.5,20
308,64325,59,Divorced,PhD,0,1,2017-11-08 10:59:23,Nadia Iqbal,0,4900,6.913165266,352.5714286,350
309,40464,67,Single,Graduation,0,1,2017-10-12 10:59:23,Bilal Hussain,0,5600,4.104529617,168.2857143,280
310,62187,63,Married,Graduation,0,0,2018-04-05 10:59:23,Hina Shah,0,1500,21.60952381,453.8,100
311,14849,44,Divorced,PhD,1,0,2018-04-02 10:59:23,Kamran Aslam,0,4800,1.666666667,18.33333333,60
312,27255,36,Married,Graduation,1,0,2018-08-08 10:59:23,Rabia Noor,0,3500,2.3,13.8,25
313,54432,70,Married,PhD,2,1,2018-02-07 10:59:23,Tariq Mehmood,0,1200,4.222222222,25.33333333,15
314,29999,34,Single,PhD,1,0,2017-11-14 10:59:23,Saima Gul,0,5600,2.660714286,42.57142857,105
315,24072,37,Single,Graduation,1,0,2018-01-15 10:59:23,Shahzad Anwar,0,4800,1.055555556,6.333333333,30
316,33996,31,Single,PhD,0,0,2018-06-12 10:59:23,Mariam Yousaf,0,2400,3.611111111,21.66666667,30
317,66334,64,Married,PhD,0,1,2018-01-02 10:59:23,Imran Qureshi,0,2500,9.895652174,455.2,225
318,35178,49,Married,Master,1,0,2017-10-11 10:59:23,Bushra Ansari,1,3500,0.95,5.7,25
319,22010,37,Together,Graduation,1,0,2018-03-31 10:59:23,Naveed Akhtar,0,4800,0.757575758,8.333333333,60
320,62204,60,Divorced,Graduation,0,2,2017-06-13 10:59:23,Asma Zafar,0,1800,12.44444444,261.3333333,120
321,75693,52,Divorced,Graduation,0,0,2017-09-06 10:59:23,Ali Khan,3,2800,1.801020408,100.8571429,385
322,30675,48,Married,Graduation,1,0,2017-08-13 10:59:23,Ayesha Malik,0,4800,2.222222222,13.33333333,30
323,83003,55,Together,Graduation,0,0,2017-12-02 10:59:23,Hassan Raza,1,2100,6.158730159,221.7142857,245
324,68655,32,Single,Graduation,0,0,2017-05-11 10:59:23,Fatima Javed,0,2100,20.40816327,428.5714286,140
325,41411,34,Divorced,Graduation,0,0,2018-09-07 10:59:23,Zain Ahmed,0,4200,3.142857143,34.57142857,70
326,55212,51,Married,PhD,0,1,2017-08-24 10:59:23,Sana Tariq,2,3200,9.111111111,191.3333333,80
327,59292,70,Together,PhD,0,1,2018-03-14 10:59:23,Umar Farooq,0,1500,11.975,191.6,75
328,27190,47,Together,Basic,1,0,2018-05-16 10:59:23,Nadia Iqbal,1,4000,0.483333333,2.9,25
329,82623,68,Divorced,Graduation,0,0,2018-08-11 10:59:23,Bilal Hussain,0,600,20.15151515,221.6666667,60
330,44300,55,Married,Graduation,1,1,2018-03-24 10:59:23,Hina Shah,0,2400,3.25,19.5,20
331,84835,50,Divorced,Graduation,0,0,2019-03-17 10:59:23,Kamran Aslam,0,600,13.92857143,292.5,120
332,30372,49,Widow,Graduation,1,1,2017-09-25 10:59:23,Rabia Noor,0,3500,1.218181818,13.4,50
333,33181,44,Married,Master,1,0,2018-10-04 10:59:23,Tariq Mehmood,1,2400,0.5,3,20
334,71113,63,Married,Graduation,0,1,2018-09-17 10:59:23,Saima Gul,0,2400,8.715053763,270.1666667,180
335,71952,34,Married,Graduation,1,0,2017-10-11 10:59:23,Shahzad Anwar,2,2800,3.135888502,128.5714286,280
336,69759,54,Single,PhD,0,0,2018-07-29 10:59:23,Mariam Yousaf,0,1800,16.33333333,343,120
337,72099,46,Married,Graduation,0,0,2017-07-28 10:59:23,Imran Qureshi,0,600,24.29166667,388.6666667,90
338,60000,44,Single,PhD,0,1,2017-09-22 10:59:23,Bushra Ansari,0,2400,11.29464286,632.5,220
339,38643,42,Single,Graduation,1,1,2018-08-30 10:59:23,Naveed Akhtar,0,4200,1.181818182,13,60
340,50737,65,Married,Graduation,0,1,2018-02-09 10:59:23,Asma Zafar,1,2400,2.022727273,22.25,40
341,68462,51,Married,PhD,0,0,2017-09-12 10:59:23,Ali Khan,0,700,28.96428571,463.4285714,105
342,65073,77,Married,Master,0,0,2018-05-21 10:59:23,Ayesha Malik,0,1200,11.43589744,297.3333333,150
343,46681,72,Together,PhD,0,2,2018-07-09 10:59:23,Hassan Raza,0,3000,6.023809524,126.5,120
344,78618,63,Married,Graduation,0,0,2017-06-29 10:59:23,Fatima Javed,1,1200,15.95634921,335.0833333,120
345,62187,51,Widow,PhD,0,1,2018-12-21 10:59:23,Zain Ahmed,0,1600,9.596774194,297.5,120
346,28442,42,Married,Graduation,2,0,2018-11-25 10:59:23,Sana Tariq,0,2800,1.324675325,14.57142857,70
347,37717,42,Married,PhD,1,0,2017-08-24 10:59:23,Umar Farooq,0,5400,1.111111111,6.666666667,30
348,51479,53,Married,Graduation,1,1,2017-09-28 10:59:23,Nadia Iqbal,0,4200,4.569892473,141.6666667,180
349,54803,51,Single,Graduation,0,1,2017-05-22 10:59:23,Bilal Hussain,0,2400,5.924731183,183.6666667,180
350,79530,60,Married,Graduation,0,0,2018-02-15 10:59:23,Hina Shah,0,1200,20.93650794,439.6666667,120
351,31615,44,Divorced,Graduation,1,0,2017-12-15 10:59:23,Kamran Aslam,0,4900,1.090909091,12,70
352,72025,58,Together,Graduation,0,0,2017-08-18 10:59:23,Rabia Noor,0,2100,23.11564626,485.4285714,140
353,52614,45,Single,PhD,0,1,2017-09-01 10:59:23,Tariq Mehmood,0,4800,28.84848485,317.3333333,60
354,35684,36,Married,2n Cycle,1,0,2019-01-21 10:59:23,Saima Gul,0,3600,1.5,9,30
355,48178,45,Married,Graduation,1,1,2017-07-29 10:59:23,Shahzad Anwar,0,5600,2.373626374,61.71428571,175
356,29548,50,Single,Master,1,0,2018-05-30 10:59:23,Mariam Yousaf,1,2000,0.466666667,2.8,25
357,63810,54,Single,Graduation,0,1,2017-08-12 10:59:23,Imran Qureshi,1,4800,10.03174603,210.6666667,120
358,38578,48,Single,PhD,1,1,2018-03-23 10:59:23,Bushra Ansari,0,4000,1.675,26.8,75
359,46098,45,Single,Master,1,1,2017-05-19 10:59:23,Naveed Akhtar,0,3200,2.625,42,60
360,22585,50,Single,Graduation,0,0,2017-12-17 10:59:23,Asma Zafar,1,5400,1.125,6.75,30
361,30279,31,Single,Graduation,1,0,2017-09-30 10:59:23,Ali Khan,0,4000,2.133333333,12.8,25
362,66426,59,Together,PhD,0,1,2018-07-03 10:59:23,Ayesha Malik,0,3600,25.16666667,402.6666667,90
363,30822,51,Single,Graduation,1,0,2018-03-15 10:59:23,Hassan Raza,0,4200,1.833333333,11,30
364,33581,51,Married,PhD,2,0,2017-10-09 10:59:23,Fatima Javed,0,3200,1.333333333,8,20
365,19986,35,Married,Graduation,1,0,2018-08-15 10:59:23,Zain Ahmed,0,3500,5.2,5.2,0
366,27421,66,Widow,Graduation,0,0,2017-09-12 10:59:23,Sana Tariq,0,4900,3.659863946,76.85714286,140
367,35688,47,Married,2n Cycle,2,1,2017-05-23 10:59:23,Umar Farooq,0,5600,2.43537415,51.14285714,140
368,36143,39,Single,Master,1,0,2018-12-29 10:59:23,Nadia Iqbal,0,1200,6.5,6.5,0
369,10245,49,Single,Graduation,1,0,2018-02-13 10:59:23,Bilal Hussain,0,2500,1.5,9,25
370,43795,52,Together,Master,0,1,2018-07-17 10:59:23,Hina Shah,1,4900,1.527777778,55,245
371,63381,60,Together,Graduation,0,1,2017-07-06 10:59:23,Kamran Aslam,0,1200,13.03174603,273.6666667,120
372,38823,71,Together,Graduation,0,1,2017-05-31 10:59:23,Rabia Noor,0,3600,2.757575758,30.33333333,60
373,83664,52,Divorced,PhD,1,1,2018-02-06 10:59:23,Tariq Mehmood,0,3000,32.62121212,358.8333333,60
374,90300,41,Together,Graduation,0,0,2018-10-04 10:59:23,Saima Gul,1,600,10.34615385,269,150
375,62499,41,Together,Master,1,0,2018-09-09 10:59:23,Shahzad Anwar,0,2000,5.4,86.4,75
376,74293,27,Single,Graduation,0,0,2019-02-02 10:59:23,Mariam Yousaf,0,1400,11.49450549,298.8571429,175
377,51012,74,Married,PhD,0,0,2018-01-17 10:59:23,Imran Qureshi,0,3600,2.865079365,60.16666667,120
378,70777,52,Married,Master,0,1,2018-11-26 10:59:23,Bushra Ansari,0,1800,9.08974359,236.3333333,150
379,68682,29,Together,PhD,0,0,2018-07-07 10:59:23,Naveed Akhtar,0,1200,24.65079365,517.6666667,120
380,43824,49,Married,Graduation,1,1,2017-06-16 10:59:23,Asma Zafar,0,5600,2.75,44,105
381,15345,36,Together,Graduation,1,0,2017-06-01 10:59:23,Ali Khan,0,4800,1.5,9,30
382,23442,33,Single,Graduation,1,0,2017-09-24 10:59:23,Ayesha Malik,0,3500,1.266666667,7.6,25
383,14515,40,Together,2n Cycle,1,0,2017-08-10 10:59:23,Hassan Raza,0,4200,1.757575758,19.33333333,60
384,31395,64,Divorced,2n Cycle,1,1,2017-12-22 10:59:23,Fatima Javed,0,3600,1.727272727,19,60
385,75276,55,Together,Graduation,0,0,2017-06-28 10:59:23,Zain Ahmed,0,3500,6.329192547,291.1428571,315
386,42373,46,Single,Graduation,1,1,2018-05-16 10:59:23,Sana Tariq,0,3500,3.74025974,41.14285714,70
387,30507,60,Together,Graduation,0,0,2017-12-10 10:59:23,Umar Farooq,0,4900,2.56043956,66.57142857,175
388,55521,65,Single,PhD,1,2,2018-07-23 10:59:23,Nadia Iqbal,1,2800,3.564516129,110.5,120
389,48006,55,Married,Graduation,1,1,2019-03-10 10:59:23,Bilal Hussain,0,3000,2.533333333,15.2,25
390,27213,48,Single,PhD,1,0,2017-05-31 10:59:23,Hina Shah,0,4800,1.984848485,21.83333333,60
391,65808,49,Divorced,PhD,1,1,2019-02-28 10:59:23,Kamran Aslam,0,3600,3.314102564,86.16666667,150
392,30351,46,Together,PhD,1,0,2018-03-07 10:59:23,Rabia Noor,0,4500,1.0625,17,75
393,50437,57,Married,Graduation,0,2,2017-07-18 10:59:23,Tariq Mehmood,0,4200,4.458333333,160.5,210
394,23616,38,Single,2n Cycle,1,0,2017-08-18 10:59:23,Saima Gul,0,5600,0.839285714,13.42857143,105
395,53858,44,Married,Graduation,0,1,2017-08-10 10:59:23,Shahzad Anwar,0,2800,12.0952381,254,140
396,66465,65,Married,PhD,0,1,2017-12-29 10:59:23,Mariam Yousaf,1,3600,4.37797619,245.1666667,330
397,46923,33,Single,Graduation,1,0,2017-05-23 10:59:23,Imran Qureshi,0,4900,3.989010989,103.7142857,175
398,75072,58,Together,Graduation,0,1,2017-10-24 10:59:23,Bushra Ansari,0,1800,12.15384615,316,150
399,75865,77,Married,PhD,0,0,2018-12-30 10:59:23,Naveed Akhtar,0,500,30.75,492,75
400,19789,45,Together,2n Cycle,1,0,2018-08-21 10:59:23,Asma Zafar,1,3000,0.545454545,6,60
401,80134,26,Together,Graduation,0,0,2018-11-15 10:59:23,Ali Khan,4,2500,9.643636364,106.08,50
402,91065,39,Single,Graduation,0,0,2017-11-23 10:59:23,Ayesha Malik,2,1800,4.021604938,144.7777778,210
403,49505,49,Married,Master,1,1,2017-12-04 10:59:23,Hassan Raza,0,4000,5.670588235,289.2,250
404,37401,47,Married,PhD,1,0,2019-02-04 10:59:23,Fatima Javed,0,2800,1.477272727,16.25,40
405,30096,37,Married,Graduation,1,0,2019-02-20 10:59:23,Zain Ahmed,0,3600,1.015151515,11.16666667,60
406,18492,38,Together,Master,1,0,2019-03-06 10:59:23,Sana Tariq,0,2400,0.611111111,3.666666667,15
407,82584,46,Married,Master,0,0,2018-03-05 10:59:23,Umar Farooq,2,600,9.256944444,148.1111111,90
408,93027,79,Married,PhD,0,0,2018-01-12 10:59:23,Nadia Iqbal,1,1200,9.712962963,349.6666667,210
409,48686,67,Married,Graduation,1,2,2018-09-04 10:59:23,Bilal Hussain,0,4000,1.266666667,7.6,25
410,92910,34,Married,Graduation,0,0,2019-01-23 10:59:23,Hina Shah,3,700,4.059907834,125.8571429,210
411,75433,31,Married,Graduation,1,0,2019-01-04 10:59:23,Kamran Aslam,2,3000,13.70909091,150.8,50
412,10404,31,Together,2n Cycle,1,0,2019-02-02 10:59:23,Rabia Noor,0,3000,1.666666667,10,30
413,61314,52,Married,Graduation,0,1,2018-01-24 10:59:23,Tariq Mehmood,0,1500,11.53846154,300,125
414,84865,59,Single,PhD,0,0,2018-02-07 10:59:23,Saima Gul,4,2000,12.04363636,132.48,50
415,42387,31,Married,Graduation,1,0,2017-07-30 10:59:23,Shahzad Anwar,0,4000,3.663414634,150.2,200
416,67309,53,Together,2n Cycle,1,1,2017-10-24 10:59:23,Mariam Yousaf,0,4200,6.807971014,313.1666667,270
417,75236,56,Married,Graduation,0,1,2018-08-26 10:59:23,Imran Qureshi,0,2800,6.648083624,272.5714286,280
418,30015,50,Single,Graduation,1,0,2018-11-03 10:59:23,Bushra Ansari,0,3000,2.888888889,17.33333333,30
419,50943,64,Together,Master,0,1,2018-03-22 10:59:23,Naveed Akhtar,0,2500,2.666666667,16,25
420,67272,54,Divorced,Graduation,0,1,2018-09-21 10:59:23,Asma Zafar,0,3000,7.580645161,235,180
421,51529,71,Widow,Master,0,1,2018-06-08 10:59:23,Ali Khan,0,4800,3.224637681,148.3333333,270
422,32011,49,Married,PhD,1,0,2018-05-23 10:59:23,Ayesha Malik,0,4200,3.545454545,39,60
423,7500,34,Married,2n Cycle,1,0,2017-11-08 10:59:23,Hassan Raza,0,5600,0.701298701,7.714285714,70
424,28691,31,Married,Graduation,1,0,2018-04-04 10:59:23,Fatima Javed,0,4000,1.866666667,11.2,25
425,56223,72,Married,PhD,0,1,2018-09-20 10:59:23,Zain Ahmed,0,2400,4.606060606,50.66666667,60
426,18100,74,Married,Graduation,0,0,2018-05-07 10:59:23,Sana Tariq,0,2500,4.4,4.4,0
427,30279,31,Single,Graduation,1,0,2017-09-30 10:59:23,Umar Farooq,0,4000,2.133333333,12.8,25
428,20130,46,Married,2n Cycle,0,0,2018-12-16 10:59:23,Nadia Iqbal,0,4000,1.266666667,7.6,25
429,23295,61,Divorced,Graduation,0,0,2018-04-13 10:59:23,Bilal Hussain,0,4000,1,6,25
430,42618,48,Divorced,Master,1,0,2018-07-10 10:59:23,Hina Shah,0,5600,2,52,175
431,81246,56,Single,Graduation,0,0,2018-09-29 10:59:23,Kamran Aslam,2,700,6.0861678,127.8095238,140
432,24027,44,Married,Graduation,1,0,2018-03-10 10:59:23,Rabia Noor,0,4000,1.363636364,15,50
433,55707,67,Married,PhD,0,1,2018-09-22 10:59:23,Tariq Mehmood,0,2100,7.017857143,112.2857143,105
434,57959,65,Single,Graduation,0,1,2018-01-31 10:59:23,Saima Gul,0,2100,11.36054422,238.5714286,140
435,56796,51,Married,Graduation,0,1,2017-11-17 10:59:23,Shahzad Anwar,0,4900,6.717770035,275.4285714,280
436,36230,49,Single,Master,1,0,2018-07-18 10:59:23,Mariam Yousaf,0,3000,1.666666667,18.33333333,60
437,70829,40,Married,2n Cycle,1,1,2018-09-01 10:59:23,Imran Qureshi,0,2100,5.551020408,116.5714286,140
438,65991,44,Married,Graduation,0,1,2017-06-08 10:59:23,Bushra Ansari,0,4900,5.97515528,274.8571429,315
439,38988,48,Married,Graduation,1,2,2017-05-21 10:59:23,Naveed Akhtar,0,5600,3.362637363,87.42857143,175
440,89572,54,Single,2n Cycle,0,0,2017-06-16 10:59:23,Asma Zafar,2,2800,5.277777778,190,245
441,42207,36,Married,Master,1,0,2017-12-31 10:59:23,Ali Khan,1,4200,1.489795918,31.28571429,140
442,50300,68,Married,Graduation,0,1,2019-02-23 10:59:23,Ayesha Malik,0,1400,6.883116883,75.71428571,70
443,66664,38,Together,2n Cycle,0,0,2017-06-26 10:59:23,Hassan Raza,0,1800,15.5,403,150
444,60597,56,Married,Graduation,0,1,2018-10-02 10:59:23,Fatima Javed,1,4200,12.53030303,137.8333333,60
445,70165,71,Widow,Graduation,0,0,2018-06-23 10:59:23,Zain Ahmed,0,600,16.75,268,90
446,50520,62,Widow,PhD,0,1,2018-10-29 10:59:23,Sana Tariq,0,3600,2.520833333,40.33333333,90
447,80124,57,Married,Graduation,0,0,2019-03-27 10:59:23,Umar Farooq,1,600,12.625,202,90
448,33183,45,Married,Graduation,1,0,2018-11-25 10:59:23,Nadia Iqbal,0,4900,1.129251701,23.71428571,140
449,66582,51,Single,PhD,0,0,2018-12-02 10:59:23,Bilal Hussain,0,600,39.03030303,429.3333333,60
450,75261,65,Together,PhD,0,0,2018-01-22 10:59:23,Hina Shah,2,1200,7.33974359,190.8333333,150
451,31880,50,Widow,Graduation,1,0,2017-08-01 10:59:23,Kamran Aslam,0,4800,0.666666667,4,30
452,53790,69,Married,Graduation,0,2,2018-12-05 10:59:23,Rabia Noor,0,3600,4.949074074,178.1666667,210
453,49269,49,Together,PhD,1,0,2017-05-16 10:59:23,Tariq Mehmood,0,4200,7.666666667,276,210
454,61456,45,Married,Graduation,0,1,2017-12-26 10:59:23,Saima Gul,0,2800,11.97235023,371.1428571,210
455,37406,40,Married,Graduation,1,0,2018-07-11 10:59:23,Shahzad Anwar,0,3200,1,6,20
456,56937,39,Together,PhD,1,0,2017-05-05 10:59:23,Mariam Yousaf,1,3000,4.341463415,178,200
457,38415,42,Married,Graduation,1,1,2017-10-03 10:59:23,Imran Qureshi,0,3500,2.533333333,15.2,25
458,20518,32,Single,Graduation,1,0,2019-02-16 10:59:23,Bushra Ansari,0,2500,0.9,5.4,25
459,62503,64,Married,Graduation,0,1,2017-11-19 10:59:23,Naveed Akhtar,0,3000,6.959349593,285.3333333,240
460,41644,48,Single,PhD,1,1,2019-02-07 10:59:23,Asma Zafar,0,1500,1.866666667,11.2,25
461,55842,43,Married,Master,0,1,2019-02-21 10:59:23,Ali Khan,0,2500,5.488888889,197.6,175
462,62010,48,Married,PhD,0,1,2017-07-24 10:59:23,Ayesha Malik,0,3000,4.709677419,146,180
463,41124,43,Married,Graduation,1,0,2017-08-01 10:59:23,Hassan Raza,0,4800,3.583333333,129,210
464,38961,47,Married,Master,1,0,2018-09-30 10:59:23,Fatima Javed,0,3500,1.327272727,14.6,50
465,37760,48,Divorced,Master,1,0,2018-05-12 10:59:23,Zain Ahmed,0,3600,1.636363636,18,60
466,32233,46,Single,Graduation,1,0,2017-05-20 10:59:23,Sana Tariq,1,6300,1.032258065,32,210
467,43057,45,Married,Graduation,0,1,2018-07-31 10:59:23,Umar Farooq,0,2500,4.952380952,104,100
